"mean.0","lower.0","upper.0","mean.1","lower.1","upper.1","mean.2","lower.2","upper.2","mean.3","lower.3","upper.3","mean.4","lower.4","upper.4","mean.5","lower.5","upper.5","mean.6","lower.6","upper.6","mean.7","lower.7","upper.7"
0.719,0.650316492209379,0.787683507790621,0.666920982142857,0.60193299528832,0.731908968997394,0.710875,0.642049742751272,0.779700257248728,0.563217170816433,0.48487138195044,0.641562959682425,0.583477233044087,0.502852147860806,0.664102318227369,0.668808333333333,0.600070488269675,0.737546178396992,0.584,0.483494962184661,0.684505037815338,0.687,0.622037889831258,0.751962110168742
0.732375,0.664192077029153,0.800557922970847,0.675394404761905,0.613141982193296,0.737646827330513,0.7273,0.660567381107569,0.794032618892431,0.573992786269896,0.498159644393679,0.649825928146112,0.594196230157333,0.513292225276025,0.675100235038641,0.681754384920635,0.61433612750718,0.74917264233409,0.5947,0.495500374715599,0.693899625284401,0.69765,0.633862929178082,0.761437070821918
0.7475,0.683138332507429,0.811861667492571,0.686155267857143,0.62531925766287,0.746991278051416,0.74085,0.672625567189435,0.809074432810565,0.583398022684762,0.507863895124788,0.658932150244736,0.604070451051257,0.522709256558554,0.68543164554396,0.693551904761905,0.627827315759343,0.759276493764466,0.6053,0.505092336832078,0.705507663167922,0.710975,0.646089810992606,0.775860189007394
0.7615,0.697426375996598,0.825573624003402,0.695094007936508,0.634304405659929,0.755883610213087,0.75285,0.686426180948595,0.819273819051405,0.592641145022122,0.517091294596788,0.668190995447455,0.614205364550707,0.532010001641411,0.696400727460004,0.705234603174603,0.639403710987455,0.771065495361751,0.61485,0.512733001840383,0.716966998159618,0.724675,0.658357110256734,0.790992889743266
0.773475,0.708505217785419,0.838444782214581,0.702309117063492,0.641877976463866,0.762740257663119,0.76355,0.698015889057914,0.829084110942087,0.601288735091193,0.526878523906277,0.675698946276109,0.624078209566788,0.541728625032415,0.706427794101161,0.716004821428571,0.649731251532261,0.782278391324882,0.62645,0.524872679597255,0.728027320402746,0.733075,0.668278450685779,0.797871549314221
0.782625,0.717590651072652,0.847659348927348,0.709175595238095,0.648073060675551,0.770278129800639,0.7735,0.708699412335873,0.838300587664127,0.610449887171943,0.536010065641442,0.684889708702444,0.633780597326935,0.55151471408533,0.716046480568541,0.727312301587302,0.660536227630689,0.794088375543914,0.638,0.538175026909469,0.737824973090531,0.745125,0.679534851726764,0.810715148273236
0.7918,0.729582882604787,0.854017117395213,0.717210079365079,0.656901975296394,0.777518183433765,0.7855,0.72299848486685,0.84800151513315,0.618404931197171,0.544874607113418,0.691935255280924,0.642476776434629,0.560421328684783,0.724532224184475,0.736633531746032,0.669194302093655,0.804072761398408,0.648875,0.550055340385819,0.747694659614181,0.752975,0.689250435852745,0.816699564147255
0.800125,0.738620940225975,0.861629059774025,0.72490746031746,0.663664846495386,0.786150074139535,0.795775,0.734975720407312,0.856574279592688,0.6269518124863,0.555351051427327,0.698552573545274,0.650883416815514,0.568914367562732,0.732852466068296,0.746299642857143,0.677891404396393,0.814707881317893,0.65745,0.558858927914595,0.756041072085405,0.765425,0.703730641966779,0.827119358033222
0.80735,0.746213024298058,0.868486975701942,0.733422619047619,0.671571209269552,0.795274028825686,0.803125,0.744675575475265,0.861574424524735,0.636250442070952,0.567253533300172,0.705247350841732,0.659590106440375,0.577651852648799,0.741528360231951,0.757845952380952,0.689906820461475,0.82578508430043,0.66565,0.568956155858041,0.762343844141959,0.77545,0.7160608748859,0.8348391251141
0.817,0.759083742098674,0.874916257901326,0.742838472222222,0.677499215238806,0.808177729205638,0.8115,0.755057708026407,0.867942291973593,0.644747928611144,0.577585669399561,0.711910187822726,0.668241279995136,0.586612640793793,0.749869919196478,0.768815059523809,0.704279208219986,0.833350910827633,0.674625,0.579450800993307,0.769799199006693,0.78435,0.724858658638675,0.843841341361325
