"c.0.909090909090909..0.770334928229665..0.894736842105263..0.880382775119617..","c.0.937799043062201..0.76555023923445..0.904306220095694..0.894736842105263..","c.0.899521531100478..0.77511961722488..0.894736842105263..0.899521531100478..","c.0.789473684210526..0.744019138755981..0.741626794258373..0.870813397129187..","c.0.751196172248804..0.760765550239234..0.839712918660287..0.844497607655502..","c.0.822966507177033..0.767942583732057..0.842105263157895..0.923444976076555..","c.0.91866028708134..0.76555023923445..0.889952153110048..0.851674641148325..","c.0.956937799043062..0.755980861244019..0.889952153110048..0.861244019138756.."
0.961722488038278,1,0.956937799043062,0.964114832535885,0.875598086124402,1,0.971291866028708,1
0.937799043062201,0.971291866028708,0.92822966507177,0.937799043062201,0.978468899521531,0.949760765550239,0.985645933014354,0.976076555023923
0.952153110047847,0.947368421052632,0.942583732057416,0.956937799043062,0.784688995215311,0.947368421052632,0.942583732057416,0.91866028708134
0.746411483253589,0.813397129186603,0.832535885167464,0.732057416267943,0.744019138755981,0.815789473684211,0.799043062200957,0.808612440191388
0.923444976076555,0.937799043062201,0.909090909090909,0.822966507177034,0.830143540669856,0.91866028708134,0.923444976076555,0.92822966507177
0.755980861244019,0.866028708133971,0.794258373205742,0.758373205741627,0.796650717703349,0.832535885167464,0.842105263157895,0.880382775119617
0.990430622009569,0.990430622009569,0.980861244019139,0.873205741626794,0.916267942583732,0.976076555023923,0.990430622009569,0.980861244019139
0.822966507177033,0.870813397129187,0.851674641148325,0.753588516746411,0.72488038277512,0.842105263157895,0.861244019138756,0.84688995215311
0.961722488038278,0.966507177033493,0.961722488038278,0.923444976076555,0.880382775119617,0.956937799043062,0.966507177033493,0.980861244019139
0.679425837320574,0.870813397129187,0.69377990430622,0.813397129186603,0.803827751196172,0.870813397129187,0.77511961722488,0.84688995215311
0.875598086124402,0.885167464114832,0.885167464114832,0.868421052631579,0.899521531100478,0.861244019138756,0.875598086124402,0.875598086124402
0.813397129186603,0.866028708133971,0.822966507177033,0.84688995215311,0.729665071770335,0.791866028708134,0.837320574162679,0.794258373205742
0.966507177033493,0.966507177033493,0.966507177033493,0.880382775119617,0.911483253588517,0.956937799043062,0.966507177033493,0.961722488038278
0.813397129186603,0.832535885167464,0.861244019138756,0.834928229665072,0.803827751196172,0.868421052631579,0.822966507177033,0.808612440191388
0.782296650717703,0.822966507177033,0.84688995215311,0.796650717703349,0.803827751196172,0.849282296650718,0.813397129186603,0.77511961722488
0.751196172248804,0.822966507177033,0.755980861244019,0.808612440191388,0.839712918660287,0.885167464114832,0.736842105263158,0.789473684210526
0.84688995215311,0.909090909090909,0.842105263157895,0.911483253588517,0.894736842105263,0.885167464114832,0.885167464114832,0.909090909090909
0.760765550239234,0.856459330143541,0.770334928229665,0.794258373205742,0.880382775119617,0.91866028708134,0.799043062200957,0.832535885167464
0.77511961722488,0.803827751196172,0.799043062200957,0.76555023923445,0.76555023923445,0.818181818181818,0.789473684210526,0.779904306220096
0.842105263157895,0.904306220095694,0.84688995215311,0.842105263157895,0.880382775119617,0.909090909090909,0.875598086124402,0.913875598086124
0.870813397129187,0.880382775119617,0.866028708133971,0.894736842105263,0.901913875598086,0.937799043062201,0.870813397129187,0.894736842105263
0.904306220095694,0.909090909090909,0.91866028708134,0.794258373205742,0.837320574162679,0.849282296650718,0.875598086124402,0.866028708133971
0.741626794258373,0.727272727272727,0.679425837320574,0.744019138755981,0.712918660287081,0.782296650717703,0.722488038277512,0.655502392344498
0.942583732057416,0.985645933014354,0.909090909090909,0.885167464114832,0.815789473684211,0.894736842105263,0.971291866028708,0.961722488038278
0.880382775119617,0.904306220095694,0.899521531100478,0.844497607655502,0.844497607655502,0.909090909090909,0.894736842105263,0.904306220095694
0.770334928229665,0.822966507177033,0.851674641148325,0.827751196172249,0.80622009569378,0.875598086124402,0.813397129186603,0.803827751196172
0.933014354066986,0.92822966507177,0.947368421052632,0.935406698564593,0.851674641148325,0.889952153110048,0.92822966507177,0.909090909090909
0.813397129186603,0.861244019138756,0.866028708133971,0.849282296650718,0.899521531100478,0.897129186602871,0.856459330143541,0.84688995215311
0.980861244019139,0.985645933014354,0.985645933014354,0.956937799043062,0.973684210526316,0.985645933014354,0.980861244019139,0.980861244019139
0.961722488038278,0.966507177033493,0.971291866028708,0.944976076555024,0.858851674641148,0.933014354066986,0.956937799043062,0.909090909090909
0.956937799043062,0.971291866028708,0.933014354066986,0.913875598086124,0.954545454545454,0.961722488038278,0.952153110047847,0.966507177033493
0.856459330143541,0.889952153110048,0.870813397129187,0.791866028708134,0.815789473684211,0.782296650717703,0.885167464114832,0.861244019138756
0.942583732057416,0.976076555023923,0.937799043062201,0.942583732057416,0.76555023923445,0.952153110047847,0.851674641148325,0.971291866028708
0.899521531100478,0.913875598086124,0.894736842105263,0.830143540669856,0.894736842105263,0.837320574162679,0.899521531100478,0.899521531100478
0.899521531100478,0.92822966507177,0.913875598086124,0.899521531100478,0.803827751196172,0.861244019138756,0.899521531100478,0.885167464114832
0.909090909090909,0.942583732057416,0.904306220095694,0.875598086124402,0.923444976076555,0.933014354066986,0.913875598086124,0.913875598086124
0.851674641148325,0.942583732057416,0.842105263157895,0.866028708133971,0.803827751196172,0.858851674641148,0.899521531100478,0.885167464114832
1,0.995215311004785,1,0.954545454545455,0.894736842105263,0.980861244019139,0.985645933014354,0.985645933014354
0.947368421052632,0.956937799043062,0.961722488038278,0.923444976076555,0.844497607655502,0.899521531100478,0.923444976076555,0.933014354066986
0.913875598086124,0.913875598086124,0.923444976076555,0.937799043062201,0.712918660287081,0.880382775119617,0.894736842105263,0.856459330143541
0.851674641148325,0.947368421052632,0.851674641148325,0.911483253588517,0.87799043062201,0.894736842105263,0.899521531100478,0.91866028708134
0.923444976076555,0.976076555023923,0.91866028708134,0.889952153110048,0.894736842105263,0.956937799043062,0.942583732057416,0.971291866028708
0.961722488038278,0.980861244019139,0.947368421052632,0.947368421052632,0.784688995215311,0.973684210526316,0.961722488038278,0.933014354066986
0.794258373205742,0.913875598086124,0.842105263157895,0.842105263157895,0.925837320574163,0.909090909090909,0.894736842105263,0.880382775119617
0.923444976076555,0.942583732057416,0.92822966507177,0.856459330143541,0.849282296650718,0.911483253588517,0.942583732057416,0.942583732057416
0.751196172248804,0.899521531100478,0.77511961722488,0.808612440191388,0.796650717703349,0.842105263157895,0.84688995215311,0.904306220095694
0.818181818181818,0.84688995215311,0.813397129186603,0.837320574162679,0.777511961722488,0.861244019138756,0.808612440191388,0.851674641148325
0.899521531100478,0.885167464114832,0.933014354066986,0.856459330143541,0.892344497607655,0.885167464114832,0.899521531100478,0.866028708133971
0.933014354066986,0.952153110047847,0.92822966507177,0.978468899521531,0.856459330143541,0.906698564593301,0.942583732057416,0.947368421052632
0.827751196172249,0.91866028708134,0.870813397129187,0.868421052631579,0.851674641148325,0.832535885167464,0.822966507177033,0.885167464114832
0.889952153110048,0.899521531100478,0.875598086124402,0.904306220095694,0.901913875598086,0.933014354066986,0.875598086124402,0.889952153110048
0.92822966507177,0.966507177033493,0.913875598086124,0.921052631578947,0.844497607655502,0.944976076555024,0.937799043062201,0.942583732057416
0.995215311004785,0.995215311004785,0.995215311004785,0.925837320574163,0.949760765550239,0.966507177033493,0.990430622009569,0.980861244019139
0.832535885167464,0.875598086124402,0.813397129186603,0.827751196172249,0.794258373205742,0.885167464114832,0.84688995215311,0.851674641148325
0.880382775119617,0.956937799043062,0.842105263157895,0.856459330143541,0.796650717703349,0.909090909090909,0.889952153110048,0.947368421052632
0.913875598086124,0.961722488038278,0.875598086124402,0.897129186602871,0.849282296650718,0.937799043062201,0.933014354066986,0.937799043062201
0.842105263157895,0.866028708133971,0.803827751196172,0.758373205741627,0.825358851674641,0.849282296650718,0.837320574162679,0.827751196172249
0.712918660287081,0.803827751196172,0.803827751196172,0.758373205741627,0.736842105263158,0.76555023923445,0.770334928229665,0.732057416267943
0.956937799043062,0.985645933014354,0.956937799043062,0.889952153110048,0.851674641148325,0.966507177033493,0.942583732057416,0.990430622009569
0.913875598086124,0.966507177033493,0.923444976076555,0.949760765550239,0.830143540669856,0.961722488038278,0.947368421052632,0.961722488038278
0.712918660287081,0.894736842105263,0.746411483253589,0.72488038277512,0.588516746411483,0.744019138755981,0.861244019138756,0.913875598086124
0.966507177033493,0.971291866028708,0.952153110047847,0.861244019138756,0.880382775119617,0.899521531100478,0.952153110047847,0.937799043062201
0.832535885167464,0.909090909090909,0.880382775119617,0.796650717703349,0.777511961722488,0.84688995215311,0.851674641148325,0.885167464114832
0.909090909090909,0.91866028708134,0.909090909090909,0.844497607655502,0.803827751196172,0.897129186602871,0.894736842105263,0.889952153110048
0.885167464114832,0.966507177033493,0.885167464114832,0.906698564593301,0.935406698564593,0.906698564593301,0.92822966507177,0.956937799043062
0.789473684210526,0.866028708133971,0.770334928229665,0.746411483253589,0.849282296650718,0.844497607655502,0.770334928229665,0.851674641148325
0.956937799043062,0.980861244019139,0.961722488038278,0.930622009569378,0.834928229665072,0.921052631578947,0.942583732057416,0.971291866028708
0.875598086124402,0.913875598086124,0.885167464114832,0.84688995215311,0.858851674641148,0.830143540669856,0.889952153110048,0.91866028708134
0.966507177033493,0.980861244019139,0.966507177033493,0.91866028708134,0.897129186602871,0.947368421052632,0.942583732057416,0.976076555023923
0.894736842105263,0.937799043062201,0.861244019138756,0.899521531100478,0.830143540669856,0.904306220095694,0.923444976076555,0.923444976076555
0.91866028708134,0.92822966507177,0.92822966507177,0.933014354066986,0.875598086124402,0.937799043062201,0.933014354066986,0.889952153110048
0.885167464114832,0.971291866028708,0.875598086124402,0.844497607655502,0.849282296650718,0.925837320574163,0.91866028708134,0.966507177033493
0.913875598086124,0.92822966507177,0.913875598086124,0.952153110047847,0.789473684210526,0.889952153110048,0.875598086124402,0.91866028708134
0.92822966507177,0.92822966507177,0.937799043062201,0.911483253588517,0.944976076555024,0.976076555023923,0.923444976076555,0.904306220095694
0.674641148325359,0.799043062200957,0.760765550239234,0.748803827751196,0.789473684210526,0.811004784688995,0.808612440191388,0.789473684210526
0.856459330143541,0.875598086124402,0.866028708133971,0.830143540669857,0.822966507177034,0.866028708133971,0.866028708133971,0.851674641148325
0.91866028708134,0.952153110047847,0.913875598086124,0.799043062200957,0.88755980861244,0.861244019138756,0.923444976076555,0.923444976076555
0.909090909090909,0.91866028708134,0.933014354066986,0.870813397129187,0.911483253588517,0.933014354066986,0.913875598086124,0.909090909090909
0.952153110047847,0.961722488038278,0.923444976076555,0.911483253588517,0.894736842105263,0.942583732057416,0.933014354066986,0.913875598086124
0.755980861244019,0.822966507177033,0.789473684210526,0.700956937799043,0.698564593301435,0.751196172248804,0.760765550239234,0.76555023923445
0.933014354066986,0.961722488038278,0.889952153110048,0.889952153110048,0.91866028708134,0.952153110047847,0.92822966507177,0.961722488038278
0.813397129186603,0.84688995215311,0.832535885167464,0.820574162679426,0.777511961722488,0.84688995215311,0.842105263157895,0.84688995215311
0.909090909090909,0.92822966507177,0.909090909090909,0.863636363636364,0.849282296650718,0.880382775119617,0.91866028708134,0.899521531100478
0.894736842105263,0.885167464114832,0.923444976076555,0.866028708133971,0.830143540669856,0.942583732057416,0.899521531100478,0.870813397129187
0.851674641148325,0.889952153110048,0.861244019138756,0.820574162679426,0.916267942583732,0.870813397129187,0.866028708133971,0.885167464114832
0.851674641148325,0.909090909090909,0.837320574162679,0.866028708133971,0.88755980861244,0.894736842105263,0.856459330143541,0.808612440191388
0.808612440191388,0.818181818181818,0.84688995215311,0.830143540669857,0.758373205741627,0.868421052631579,0.818181818181818,0.818181818181818
0.956937799043062,0.976076555023923,0.961722488038278,0.885167464114832,0.87799043062201,0.952153110047847,0.942583732057416,0.956937799043062
0.933014354066986,0.92822966507177,0.923444976076555,0.842105263157895,0.636363636363636,0.837320574162679,0.92822966507177,0.909090909090909
0.942583732057416,0.985645933014354,0.947368421052632,0.899521531100478,0.935406698564593,0.925837320574163,0.947368421052632,0.995215311004785
0.870813397129187,0.894736842105263,0.885167464114832,0.894736842105263,0.921052631578947,0.889952153110048,0.875598086124402,0.889952153110048
0.913875598086124,0.956937799043062,0.933014354066986,0.937799043062201,0.784688995215311,0.91866028708134,0.923444976076555,0.91866028708134
0.856459330143541,0.870813397129187,0.851674641148325,0.799043062200957,0.861244019138756,0.866028708133971,0.880382775119617,0.856459330143541
0.803827751196172,0.870813397129187,0.803827751196172,0.822966507177033,0.770334928229665,0.880382775119617,0.837320574162679,0.837320574162679
0.870813397129187,0.899521531100478,0.866028708133971,0.88755980861244,0.87799043062201,0.882775119617225,0.875598086124402,0.899521531100478
0.913875598086124,0.913875598086124,0.913875598086124,0.873205741626794,0.923444976076555,0.909090909090909,0.913875598086124,0.913875598086124
0.822966507177033,0.832535885167464,0.832535885167464,0.868421052631579,0.76555023923445,0.830143540669856,0.842105263157895,0.842105263157895
0.856459330143541,0.899521531100478,0.880382775119617,0.851674641148325,0.69377990430622,0.897129186602871,0.923444976076555,0.899521531100478
0.947368421052632,0.956937799043062,0.923444976076555,0.870813397129187,0.858851674641148,0.882775119617225,0.942583732057416,0.904306220095694
0.91866028708134,0.91866028708134,0.91866028708134,0.913875598086124,0.784688995215311,0.933014354066986,0.899521531100478,0.913875598086124
0.904306220095694,0.966507177033493,0.856459330143541,0.935406698564593,0.885167464114833,0.935406698564593,0.894736842105263,0.971291866028708
0.937799043062201,0.947368421052632,0.937799043062201,0.863636363636364,0.906698564593301,0.899521531100478,0.952153110047847,0.952153110047847
0.933014354066986,0.942583732057416,0.947368421052632,0.976076555023923,0.825358851674641,0.861244019138756,0.92822966507177,0.904306220095694
0.803827751196172,0.813397129186603,0.822966507177033,0.822966507177034,0.839712918660287,0.842105263157895,0.794258373205742,0.77511961722488
0.933014354066986,0.933014354066986,0.92822966507177,0.894736842105263,0.868421052631579,0.849282296650718,0.933014354066986,0.894736842105263
0.899521531100478,0.952153110047847,0.909090909090909,0.923444976076555,0.91866028708134,0.913875598086124,0.91866028708134,0.91866028708134
0.861244019138756,0.866028708133971,0.84688995215311,0.842105263157895,0.849282296650718,0.834928229665072,0.866028708133971,0.822966507177033
0.956937799043062,0.976076555023923,0.942583732057416,0.973684210526316,0.803827751196172,0.92822966507177,0.913875598086124,0.947368421052632
0.904306220095694,0.885167464114832,0.937799043062201,0.892344497607655,0.700956937799043,0.913875598086124,0.904306220095694,0.885167464114832
0.866028708133971,0.913875598086124,0.851674641148325,0.739234449760766,0.758373205741627,0.851674641148325,0.889952153110048,0.889952153110048
0.842105263157895,0.861244019138756,0.866028708133971,0.858851674641148,0.825358851674641,0.87799043062201,0.822966507177033,0.794258373205742
0.966507177033493,0.976076555023923,0.976076555023923,0.944976076555024,0.954545454545454,0.956937799043062,0.942583732057416,0.971291866028708
0.961722488038278,0.980861244019139,0.966507177033493,0.911483253588517,0.868421052631579,0.985645933014354,0.985645933014354,0.961722488038278
0.870813397129187,0.923444976076555,0.885167464114832,0.844497607655502,0.897129186602871,0.894736842105263,0.909090909090909,0.913875598086124
0.947368421052632,0.980861244019139,0.92822966507177,0.961722488038277,0.899521531100478,0.976076555023923,0.956937799043062,0.971291866028708
0.870813397129187,0.894736842105263,0.870813397129187,0.892344497607655,0.873205741626794,0.88755980861244,0.870813397129187,0.856459330143541
0.746411483253588,0.803827751196172,0.832535885167464,0.815789473684211,0.803827751196172,0.832535885167464,0.789473684210526,0.770334928229665
0.909090909090909,0.947368421052632,0.885167464114832,0.921052631578947,0.856459330143541,0.909090909090909,0.894736842105263,0.909090909090909
0.91866028708134,0.91866028708134,0.937799043062201,0.894736842105263,0.875598086124402,0.930622009569378,0.913875598086124,0.889952153110048
0.956937799043062,0.980861244019139,0.937799043062201,0.930622009569378,0.901913875598086,0.956937799043062,0.947368421052632,0.980861244019139
0.842105263157895,0.885167464114832,0.856459330143541,0.830143540669856,0.784688995215311,0.822966507177033,0.84688995215311,0.885167464114832
0.870813397129187,0.899521531100478,0.894736842105263,0.842105263157895,0.772727272727273,0.832535885167464,0.875598086124402,0.904306220095694
0.909090909090909,0.913875598086124,0.899521531100478,0.899521531100478,0.784688995215311,0.856459330143541,0.904306220095694,0.870813397129187
0.803827751196172,0.851674641148325,0.837320574162679,0.885167464114832,0.76555023923445,0.811004784688995,0.84688995215311,0.827751196172249
0.894736842105263,0.913875598086124,0.899521531100478,0.904306220095694,0.949760765550239,0.937799043062201,0.899521531100478,0.913875598086124
0.84688995215311,0.913875598086124,0.808612440191388,0.770334928229665,0.851674641148325,0.84688995215311,0.861244019138756,0.909090909090909
0.866028708133971,0.880382775119617,0.885167464114832,0.834928229665072,0.849282296650718,0.923444976076555,0.880382775119617,0.889952153110048
0.799043062200957,0.971291866028708,0.827751196172249,0.885167464114832,0.964114832535885,0.949760765550239,0.861244019138756,0.91866028708134
0.808612440191388,0.880382775119617,0.818181818181818,0.822966507177033,0.777511961722488,0.84688995215311,0.818181818181818,0.851674641148325
0.875598086124402,0.866028708133971,0.889952153110048,0.851674641148325,0.858851674641148,0.92822966507177,0.856459330143541,0.866028708133971
0.856459330143541,0.904306220095694,0.842105263157895,0.842105263157895,0.712918660287081,0.834928229665072,0.827751196172249,0.880382775119617
0.827751196172249,0.899521531100478,0.861244019138756,0.770334928229665,0.686602870813397,0.849282296650718,0.866028708133971,0.904306220095694
0.856459330143541,0.913875598086124,0.913875598086124,0.911483253588517,0.866028708133971,0.904306220095694,0.904306220095694,0.880382775119617
0.952153110047847,0.971291866028708,0.961722488038278,0.899521531100478,0.940191387559809,0.954545454545455,0.942583732057416,0.980861244019139
0.84688995215311,0.84688995215311,0.842105263157895,0.732057416267943,0.72488038277512,0.844497607655502,0.84688995215311,0.818181818181818
0.856459330143541,0.92822966507177,0.923444976076555,0.899521531100478,0.944976076555024,0.952153110047847,0.942583732057416,0.92822966507177
0.904306220095694,0.966507177033493,0.894736842105263,0.933014354066986,0.830143540669856,0.92822966507177,0.894736842105263,0.961722488038278
0.758373205741627,0.803827751196172,0.827751196172249,0.772727272727273,0.732057416267943,0.796650717703349,0.779904306220096,0.808612440191388
0.827751196172249,0.889952153110048,0.856459330143541,0.820574162679426,0.784688995215311,0.892344497607655,0.870813397129187,0.866028708133971
0.904306220095694,0.947368421052632,0.91866028708134,0.944976076555024,0.839712918660287,0.952153110047847,0.894736842105263,0.947368421052632
0.956937799043062,1,0.961722488038278,0.952153110047847,0.904306220095694,0.980861244019139,0.980861244019139,0.985645933014354
0.674641148325359,0.818181818181818,0.703349282296651,0.758373205741627,0.557416267942584,0.631578947368421,0.698564593301435,0.77511961722488
0.966507177033493,0.980861244019139,0.990430622009569,0.894736842105263,0.940191387559809,0.947368421052632,0.961722488038278,0.937799043062201
0.885167464114832,0.899521531100478,0.91866028708134,0.921052631578947,0.830143540669856,0.92822966507177,0.870813397129187,0.880382775119617
0.875598086124402,0.856459330143541,0.875598086124402,0.870813397129187,0.870813397129187,0.825358851674641,0.875598086124402,0.851674641148325
0.688995215311005,0.942583732057416,0.708133971291866,0.88755980861244,0.784688995215311,0.88755980861244,0.851674641148325,0.91866028708134
0.909090909090909,0.947368421052632,0.875598086124402,0.971291866028708,0.894736842105263,0.942583732057416,0.904306220095694,0.904306220095694
0.837320574162679,0.894736842105263,0.818181818181818,0.801435406698565,0.796650717703349,0.88755980861244,0.861244019138756,0.84688995215311
0.875598086124402,0.956937799043062,0.856459330143541,0.952153110047847,0.830143540669856,0.961722488038278,0.91866028708134,0.956937799043062
0.856459330143541,0.880382775119617,0.861244019138756,0.899521531100478,0.784688995215311,0.875598086124402,0.870813397129187,0.808612440191388
0.808612440191388,0.870813397129187,0.808612440191388,0.825358851674641,0.834928229665072,0.818181818181818,0.842105263157895,0.842105263157895
0.875598086124402,0.942583732057416,0.899521531100478,0.851674641148325,0.803827751196172,0.909090909090909,0.937799043062201,0.92822966507177
0.899521531100478,0.952153110047847,0.875598086124402,0.825358851674641,0.796650717703349,0.889952153110048,0.913875598086124,0.937799043062201
0.880382775119617,0.937799043062201,0.889952153110048,0.825358851674641,0.667464114832536,0.84688995215311,0.866028708133971,0.91866028708134
0.885167464114832,0.889952153110048,0.880382775119617,0.882775119617225,0.873205741626794,0.913875598086124,0.894736842105263,0.885167464114832
0.875598086124402,0.889952153110048,0.880382775119617,0.861244019138756,0.894736842105263,0.923444976076555,0.866028708133971,0.889952153110048
0.909090909090909,0.91866028708134,0.956937799043062,0.911483253588517,0.933014354066986,0.964114832535885,0.913875598086124,0.913875598086124
0.889952153110048,0.904306220095694,0.904306220095694,0.882775119617225,0.844497607655502,0.892344497607655,0.894736842105263,0.885167464114832
0.856459330143541,0.904306220095694,0.832535885167464,0.839712918660287,0.758373205741627,0.873205741626794,0.870813397129187,0.909090909090909
0.923444976076555,0.961722488038278,0.947368421052632,0.971291866028708,0.830143540669856,0.980861244019139,0.937799043062201,0.909090909090909
0.832535885167464,0.870813397129187,0.856459330143541,0.834928229665072,0.712918660287081,0.909090909090909,0.885167464114832,0.899521531100478
0.69377990430622,0.875598086124402,0.770334928229665,0.770334928229665,0.751196172248804,0.818181818181818,0.751196172248804,0.837320574162679
0.832535885167464,0.84688995215311,0.866028708133971,0.830143540669856,0.844497607655502,0.892344497607655,0.827751196172249,0.842105263157895
0.746411483253589,0.77511961722488,0.813397129186603,0.741626794258373,0.732057416267943,0.760765550239234,0.789473684210526,0.746411483253589
0.923444976076555,0.92822966507177,0.942583732057416,0.877990430622009,0.834928229665072,0.911483253588517,0.92822966507177,0.904306220095694
0.904306220095694,0.909090909090909,0.937799043062201,0.911483253588517,0.87799043062201,0.880382775119617,0.904306220095694,0.904306220095694
0.956937799043062,0.933014354066986,0.952153110047847,0.899521531100478,0.870813397129187,0.909090909090909,0.937799043062201,0.880382775119617
0.947368421052632,0.971291866028708,0.947368421052632,0.937799043062201,0.791866028708134,0.966507177033493,0.952153110047847,0.971291866028708
0.856459330143541,0.933014354066986,0.851674641148325,0.777511961722488,0.866028708133971,0.899521531100478,0.899521531100478,0.923444976076555
0.933014354066986,0.92822966507177,0.961722488038278,0.909090909090909,0.921052631578947,0.961722488038278,0.933014354066986,0.894736842105263
0.684210526315789,0.799043062200957,0.803827751196172,0.732057416267943,0.796650717703349,0.839712918660287,0.741626794258373,0.77511961722488
0.885167464114832,0.885167464114832,0.894736842105263,0.842105263157895,0.822966507177034,0.92822966507177,0.894736842105263,0.880382775119617
0.870813397129187,0.937799043062201,0.866028708133971,0.80622009569378,0.894736842105263,0.909090909090909,0.894736842105263,0.937799043062201
0.909090909090909,0.980861244019139,0.889952153110048,0.901913875598086,0.921052631578947,0.971291866028708,0.909090909090909,0.976076555023923
0.947368421052632,0.990430622009569,0.933014354066986,0.889952153110048,0.899521531100478,0.933014354066986,0.980861244019139,0.980861244019139
0.899521531100478,0.947368421052632,0.913875598086124,0.904306220095694,0.911483253588517,0.894736842105263,0.923444976076555,0.92822966507177
0.842105263157895,0.870813397129187,0.894736842105263,0.873205741626794,0.777511961722488,0.885167464114832,0.870813397129187,0.832535885167464
0.966507177033493,0.990430622009569,0.966507177033493,0.940191387559809,0.830143540669856,0.961722488038278,0.976076555023923,0.966507177033493
0.923444976076555,0.923444976076555,0.92822966507177,0.875598086124402,0.830143540669856,0.909090909090909,0.91866028708134,0.904306220095694
0.885167464114832,0.889952153110048,0.870813397129187,0.815789473684211,0.844497607655502,0.868421052631579,0.880382775119617,0.875598086124402
0.875598086124402,0.875598086124402,0.885167464114832,0.875598086124402,0.885167464114833,0.901913875598086,0.851674641148325,0.842105263157895
0.779904306220096,0.837320574162679,0.856459330143541,0.787081339712919,0.851674641148325,0.897129186602871,0.837320574162679,0.813397129186603
0.909090909090909,0.91866028708134,0.913875598086124,0.88755980861244,0.715311004784689,0.930622009569378,0.899521531100478,0.899521531100478
0.751196172248804,0.799043062200957,0.789473684210526,0.76555023923445,0.815789473684211,0.791866028708134,0.77511961722488,0.741626794258373
0.942583732057416,0.956937799043062,0.942583732057416,0.944976076555024,0.791866028708134,0.899521531100478,0.942583732057416,0.899521531100478
0.909090909090909,0.91866028708134,0.933014354066986,0.844497607655502,0.875598086124402,0.92822966507177,0.933014354066986,0.894736842105263
0.885167464114832,0.933014354066986,0.870813397129187,0.858851674641148,0.906698564593301,0.837320574162679,0.885167464114832,0.92822966507177
0.863636363636364,0.818181818181818,0.851674641148325,0.834928229665072,0.825358851674641,0.830143540669857,0.803827751196172,0.770334928229665
0.909090909090909,0.947368421052632,0.923444976076555,0.866028708133971,0.882775119617225,0.870813397129187,0.885167464114832,0.937799043062201
0.751196172248804,0.889952153110048,0.779904306220096,0.834928229665072,0.849282296650718,0.889952153110048,0.794258373205742,0.851674641148325
0.875598086124402,0.885167464114832,0.885167464114832,0.808612440191387,0.784688995215311,0.861244019138756,0.870813397129187,0.870813397129187
0.755980861244019,0.909090909090909,0.755980861244019,0.755980861244019,0.796650717703349,0.772727272727273,0.799043062200957,0.84688995215311
0.909090909090909,0.913875598086124,0.913875598086124,0.923444976076555,0.856459330143541,0.923444976076555,0.909090909090909,0.904306220095694
0.832535885167464,0.870813397129187,0.84688995215311,0.839712918660287,0.870813397129187,0.849282296650718,0.851674641148325,0.861244019138756
