"c.0.758557692307692..0.764903846153846..0.805961538461538..0.73125..","c.0.729567307692308..0.761538461538461..0.776490384615385..0.776586538461538..","c.0.732307692307692..0.7575..0.799711538461539..0.736634615384615..","c.0.658509615384615..0.69125..0.723653846153846..0.66375..0.604326923076923..","c.0.50875..0.648557692307692..0.627932692307692..0.688605769230769..","c.0.743365384615385..0.760192307692308..0.776586538461538..0.726153846153846..","c.0.606730769230769..0.516057692307692..0.621538461538462..0.724807692307692..","c.0.757211538461538..0.764615384615385..0.792115384615385..0.784134615384615.."
0.729903846153846,0.667596153846154,0.699615384615385,0.636346153846154,0.621105769230769,0.714471153846154,0.642019230769231,0.713557692307692
0.756442307692308,0.699326923076923,0.755865384615385,0.656971153846154,0.649759615384615,0.723317307692308,0.544903846153846,0.771442307692308
0.781634615384615,0.750673076923077,0.776730769230769,0.679615384615385,0.680048076923077,0.723942307692308,0.685384615384615,0.775576923076923
0.731634615384615,0.740288461538462,0.726730769230769,0.659711538461538,0.599807692307692,0.739519230769231,0.693076923076923,0.716057692307692
0.754807692307692,0.717740384615385,0.753269230769231,0.572596153846154,0.627548076923077,0.734038461538462,0.705673076923077,0.76875
0.765384615384615,0.736298076923077,0.768365384615385,0.690192307692308,0.616394230769231,0.737451923076923,0.716923076923077,0.759711538461538
0.707788461538462,0.718125,0.745,0.586201923076923,0.648990384615385,0.727644230769231,0.675673076923077,0.758076923076923
0.773461538461538,0.707836538461538,0.7625,0.618173076923077,0.577740384615385,0.761298076923077,0.563461538461538,0.806538461538462
0.765096153846154,0.675528846153846,0.749615384615385,0.689134615384615,0.657836538461538,0.733461538461538,0.632403846153846,0.775865384615385
0.785576923076923,0.741394230769231,0.777596153846154,0.668798076923077,0.644134615384615,0.757019230769231,0.604134615384615,0.773846153846154
0.753173076923077,0.719278846153846,0.735865384615385,0.672884615384615,0.635480769230769,0.736538461538462,0.63875,0.762115384615385
0.712115384615385,0.722451923076923,0.702019230769231,0.655625,0.673125,0.691057692307692,0.646057692307692,0.720480769230769
0.7625,0.721394230769231,0.757307692307692,0.646346153846154,0.643125,0.708317307692308,0.685192307692308,0.747115384615385
0.747019230769231,0.693221153846154,0.743942307692308,0.679038461538461,0.614567307692308,0.720817307692308,0.640961538461538,0.705673076923077
0.737115384615385,0.673076923076923,0.722115384615385,0.637019230769231,0.633221153846154,0.719759615384615,0.554423076923077,0.716057692307692
0.757115384615385,0.710432692307692,0.740769230769231,0.649759615384615,0.665432692307692,0.706153846153846,0.67125,0.710865384615385
0.728269230769231,0.673269230769231,0.746538461538462,0.657067307692308,0.5075,0.722740384615385,0.6825,0.745673076923077
0.799326923076923,0.766394230769231,0.789903846153846,0.683269230769231,0.684951923076923,0.798028846153846,0.545480769230769,0.805096153846154
0.724807692307692,0.700721153846154,0.710096153846154,0.579375,0.616538461538461,0.680240384615385,0.648653846153846,0.733461538461538
0.769326923076923,0.744759615384615,0.753846153846154,0.635288461538462,0.695,0.743173076923077,0.638076923076923,0.775480769230769
0.771153846153846,0.69,0.764038461538462,0.657788461538461,0.596875,0.746105769230769,0.623365384615385,0.746730769230769
0.713557692307692,0.684038461538461,0.695192307692308,0.671105769230769,0.570384615384615,0.729807692307692,0.705961538461538,0.700576923076923
0.730384615384615,0.732836538461539,0.72,0.656634615384615,0.628509615384615,0.699711538461538,0.532788461538462,0.757211538461538
0.742980769230769,0.724759615384615,0.730673076923077,0.667596153846154,0.647259615384615,0.767596153846154,0.645384615384615,0.732596153846154
0.787596153846154,0.708942307692308,0.779423076923077,0.673846153846154,0.588125,0.740240384615385,0.723846153846154,0.745384615384615
0.725673076923077,0.688269230769231,0.70875,0.675192307692308,0.535096153846154,0.703798076923077,0.664903846153846,0.723173076923077
0.755288461538462,0.707307692307692,0.745480769230769,0.654375,0.588028846153846,0.753894230769231,0.612019230769231,0.721346153846154
0.739519230769231,0.75625,0.744326923076923,0.670384615384615,0.594951923076923,0.74,0.658653846153846,0.754903846153846
0.722115384615385,0.708173076923077,0.750480769230769,0.698653846153846,0.562596153846154,0.740769230769231,0.615288461538462,0.735288461538462
0.771826923076923,0.736682692307692,0.759423076923077,0.657019230769231,0.697403846153846,0.758653846153846,0.703942307692308,0.731442307692308
0.772596153846154,0.702788461538462,0.745384615384615,0.647692307692308,0.685288461538461,0.742740384615385,0.623942307692308,0.742980769230769
0.738653846153846,0.738990384615385,0.767115384615385,0.728125,0.599519230769231,0.774375,0.554423076923077,0.769615384615385
0.788846153846154,0.720769230769231,0.755384615384615,0.633990384615385,0.695192307692308,0.782115384615385,0.569326923076923,0.750192307692308
0.741538461538462,0.715288461538461,0.733461538461538,0.634423076923077,0.632836538461539,0.713317307692308,0.716538461538462,0.727596153846154
0.678076923076923,0.679038461538462,0.685961538461539,0.664951923076923,0.511538461538462,0.700528846153846,0.553365384615385,0.749519230769231
0.736153846153846,0.711538461538462,0.725865384615385,0.634807692307692,0.630240384615385,0.716105769230769,0.689807692307692,0.7225
0.749038461538462,0.675817307692308,0.736442307692308,0.650673076923077,0.650721153846154,0.706105769230769,0.652211538461538,0.724711538461538
0.753942307692308,0.687307692307692,0.753076923076923,0.683509615384615,0.642211538461538,0.760576923076923,0.707980769230769,0.736923076923077
0.706730769230769,0.669471153846154,0.726346153846154,0.709759615384615,0.599711538461538,0.703990384615385,0.565384615384615,0.708653846153846
0.792403846153846,0.754182692307692,0.770865384615385,0.678990384615385,0.669855769230769,0.703653846153846,0.613461538461539,0.766153846153846
0.751923076923077,0.668846153846154,0.753365384615385,0.693557692307692,0.602259615384615,0.7625,0.614711538461538,0.79625
0.711057692307692,0.691201923076923,0.719903846153846,0.642403846153846,0.660240384615385,0.720865384615385,0.708942307692308,0.732692307692308
0.722115384615385,0.674711538461538,0.757980769230769,0.650865384615385,0.653076923076923,0.723125,0.571442307692308,0.748846153846154
0.687403846153846,0.669855769230769,0.71375,0.651586538461538,0.609951923076923,0.723125,0.711826923076923,0.751346153846154
0.7575,0.694278846153846,0.765961538461538,0.719086538461538,0.650384615384615,0.742067307692308,0.667884615384615,0.802403846153846
0.733076923076923,0.676826923076923,0.713942307692308,0.562740384615385,0.660673076923077,0.678221153846154,0.557115384615385,0.695673076923077
0.779230769230769,0.722548076923077,0.779038461538462,0.723221153846154,0.680240384615385,0.770048076923077,0.735673076923077,0.759807692307692
0.709038461538462,0.692692307692308,0.724134615384615,0.703701923076923,0.668365384615385,0.727403846153846,0.669038461538462,0.760288461538462
0.790961538461538,0.741490384615385,0.780384615384615,0.672019230769231,0.714615384615385,0.721923076923077,0.740961538461538,0.780288461538462
0.760480769230769,0.725673076923077,0.768461538461538,0.711105769230769,0.611105769230769,0.720961538461538,0.607211538461538,0.735961538461538
0.772788461538462,0.746442307692308,0.768076923076923,0.640528846153846,0.706009615384615,0.756875,0.637980769230769,0.770865384615385
0.730384615384615,0.670528846153846,0.712596153846154,0.598701923076923,0.660480769230769,0.675769230769231,0.549038461538462,0.674711538461538
0.764134615384615,0.756201923076923,0.756057692307692,0.667692307692308,0.583942307692308,0.701634615384615,0.732596153846154,0.774134615384615
0.807115384615385,0.764903846153846,0.788365384615385,0.692932692307692,0.684278846153846,0.777596153846154,0.728269230769231,0.828076923076923
0.720192307692308,0.716153846153846,0.731923076923077,0.645480769230769,0.649519230769231,0.720769230769231,0.646442307692308,0.753461538461539
0.748269230769231,0.699086538461538,0.739615384615385,0.676971153846154,0.637836538461539,0.687355769230769,0.550865384615385,0.728269230769231
0.764326923076923,0.741346153846154,0.756730769230769,0.621923076923077,0.697788461538462,0.722163461538462,0.75,0.728942307692308
0.784038461538462,0.726586538461538,0.760865384615385,0.656538461538462,0.659903846153846,0.746298076923077,0.544423076923077,0.758269230769231
0.744326923076923,0.75,0.738076923076923,0.641394230769231,0.646346153846154,0.731298076923077,0.635961538461538,0.730961538461538
0.755576923076923,0.738221153846154,0.777980769230769,0.653894230769231,0.665192307692308,0.719038461538462,0.763173076923077,0.78375
0.698653846153846,0.635576923076923,0.682403846153846,0.627644230769231,0.631298076923077,0.712115384615385,0.564711538461538,0.715480769230769
0.748173076923077,0.728509615384615,0.736826923076923,0.661201923076923,0.702259615384615,0.744519230769231,0.635961538461538,0.782692307692308
0.764326923076923,0.732980769230769,0.754519230769231,0.635,0.665625,0.762596153846154,0.638846153846154,0.760192307692308
0.709807692307692,0.716346153846154,0.728365384615385,0.666586538461538,0.661538461538462,0.722307692307692,0.596442307692308,0.754903846153846
0.774519230769231,0.733990384615385,0.775673076923077,0.704711538461538,0.654278846153846,0.766346153846154,0.668365384615385,0.783269230769231
0.777403846153846,0.755384615384615,0.771923076923077,0.678125,0.666730769230769,0.741490384615385,0.637307692307692,0.760769230769231
0.772307692307692,0.76,0.753557692307692,0.725336538461538,0.69125,0.739567307692308,0.733461538461538,0.774230769230769
0.767596153846154,0.735336538461538,0.773942307692308,0.712884615384615,0.692884615384615,0.739663461538462,0.683076923076923,0.781826923076923
0.732788461538462,0.758557692307692,0.748846153846154,0.684807692307692,0.593461538461538,0.742403846153846,0.604903846153846,0.734711538461538
0.751730769230769,0.715769230769231,0.743461538461539,0.631538461538462,0.668413461538462,0.739326923076923,0.656923076923077,0.741442307692308
0.763653846153846,0.740528846153846,0.746634615384615,0.649038461538462,0.740576923076923,0.722163461538462,0.627596153846154,0.745096153846154
0.80125,0.737211538461538,0.777980769230769,0.696826923076923,0.606778846153846,0.767451923076923,0.713173076923077,0.742211538461539
0.727596153846154,0.674759615384615,0.709615384615385,0.622932692307692,0.572740384615385,0.700048076923077,0.520096153846154,0.731442307692308
0.765384615384615,0.751298076923077,0.787211538461538,0.646009615384615,0.63625,0.763173076923077,0.684230769230769,0.777692307692308
0.804519230769231,0.784759615384615,0.785,0.621730769230769,0.684903846153846,0.724375,0.572115384615385,0.799326923076923
0.816153846153846,0.762644230769231,0.800961538461539,0.66125,0.603125,0.756682692307692,0.595480769230769,0.734134615384615
0.754807692307692,0.725528846153846,0.752788461538462,0.682355769230769,0.651730769230769,0.746201923076923,0.62375,0.763173076923077
0.808653846153846,0.751682692307692,0.811057692307692,0.680048076923077,0.674759615384615,0.770528846153846,0.518269230769231,0.779711538461539
0.717211538461539,0.687644230769231,0.720096153846154,0.667980769230769,0.506490384615385,0.720480769230769,0.640673076923077,0.753173076923077
0.770480769230769,0.755673076923077,0.760961538461538,0.646153846153846,0.643461538461538,0.755576923076923,0.748269230769231,0.780576923076923
0.739615384615385,0.724615384615385,0.72875,0.638125,0.604567307692308,0.692451923076923,0.6525,0.728365384615385
0.741346153846154,0.708701923076923,0.736153846153846,0.614807692307692,0.600913461538462,0.705865384615385,0.692596153846154,0.74625
0.754903846153846,0.729423076923077,0.736153846153846,0.663894230769231,0.633028846153846,0.714759615384615,0.705096153846154,0.758076923076923
0.764038461538462,0.7325,0.759134615384615,0.641153846153846,0.594326923076923,0.776298076923077,0.613942307692308,0.766923076923077
0.764423076923077,0.733365384615385,0.784230769230769,0.636538461538462,0.695432692307692,0.730096153846154,0.670288461538462,0.771730769230769
0.783942307692308,0.749086538461538,0.778365384615385,0.670192307692308,0.702980769230769,0.762692307692308,0.695769230769231,0.743846153846154
0.697019230769231,0.668076923076923,0.699038461538461,0.613125,0.577644230769231,0.688942307692308,0.6425,0.70875
0.803076923076923,0.754086538461539,0.784615384615385,0.63375,0.644423076923077,0.749519230769231,0.754038461538462,0.775288461538462
0.795096153846154,0.703798076923077,0.784326923076923,0.608365384615385,0.635576923076923,0.772692307692308,0.662596153846154,0.750576923076923
0.800480769230769,0.760528846153846,0.79875,0.683125,0.688605769230769,0.751826923076923,0.618846153846154,0.785576923076923
0.796730769230769,0.747355769230769,0.787884615384615,0.690048076923077,0.670240384615385,0.763942307692308,0.65,0.785961538461538
0.71375,0.667932692307692,0.705288461538462,0.655048076923077,0.604951923076923,0.688701923076923,0.694326923076923,0.715961538461538
0.750288461538462,0.761201923076923,0.75,0.699519230769231,0.688701923076923,0.723125,0.708653846153846,0.792884615384615
0.759711538461538,0.722259615384615,0.748269230769231,0.645432692307692,0.450336538461538,0.705288461538462,0.719519230769231,0.720865384615385
0.774326923076923,0.710144230769231,0.769038461538462,0.655817307692308,0.692788461538462,0.724903846153846,0.587980769230769,0.745480769230769
0.750288461538462,0.711586538461539,0.7375,0.658413461538461,0.616875,0.704567307692308,0.628942307692308,0.765288461538462
0.75375,0.7225,0.744615384615385,0.641105769230769,0.654471153846154,0.710817307692308,0.501057692307692,0.741634615384615
0.803269230769231,0.744038461538462,0.792884615384615,0.634423076923077,0.679134615384615,0.760048076923077,0.676923076923077,0.765192307692308
0.782019230769231,0.707980769230769,0.753461538461538,0.631778846153846,0.69875,0.742980769230769,0.700288461538462,0.755865384615385
0.767884615384615,0.643221153846154,0.750576923076923,0.592548076923077,0.570576923076923,0.738317307692308,0.757692307692308,0.684038461538462
0.831826923076923,0.797307692307692,0.838365384615385,0.677163461538462,0.7275,0.832740384615385,0.640961538461538,0.79125
0.752307692307692,0.700673076923077,0.740192307692308,0.638221153846154,0.650240384615385,0.699134615384615,0.650480769230769,0.717980769230769
0.788653846153846,0.748894230769231,0.776538461538462,0.670192307692308,0.658125,0.739038461538462,0.667596153846154,0.748269230769231
0.769903846153846,0.699182692307692,0.769230769230769,0.665817307692308,0.678076923076923,0.756153846153846,0.639519230769231,0.777692307692308
0.763653846153846,0.751875,0.753846153846154,0.698942307692308,0.585961538461539,0.747451923076923,0.634230769230769,0.741730769230769
0.684038461538461,0.617307692307692,0.698365384615385,0.573125,0.675721153846154,0.679038461538462,0.656730769230769,0.674807692307692
0.762980769230769,0.710528846153846,0.743461538461539,0.691201923076923,0.604182692307692,0.73875,0.713269230769231,0.747884615384615
0.777980769230769,0.685528846153846,0.754326923076923,0.646298076923077,0.667884615384615,0.708365384615385,0.750961538461538,0.739519230769231
0.757596153846154,0.698990384615385,0.739423076923077,0.628653846153846,0.647403846153846,0.697980769230769,0.644807692307692,0.730096153846154
0.752115384615385,0.681009615384615,0.726057692307692,0.628076923076923,0.655865384615385,0.687692307692308,0.675480769230769,0.702403846153846
0.789519230769231,0.765769230769231,0.786923076923077,0.627259615384615,0.719519230769231,0.773509615384615,0.62,0.760673076923077
0.757115384615385,0.744182692307692,0.73375,0.692740384615385,0.713125,0.736442307692308,0.598557692307692,0.743653846153846
0.789326923076923,0.756923076923077,0.789134615384615,0.708221153846154,0.725769230769231,0.749230769230769,0.618557692307692,0.783269230769231
0.780576923076923,0.739326923076923,0.779903846153846,0.614423076923077,0.656057692307692,0.722019230769231,0.602403846153846,0.786730769230769
0.719230769230769,0.676346153846154,0.710961538461538,0.639375,0.576875,0.715240384615385,0.616826923076923,0.732692307692308
0.737596153846154,0.737355769230769,0.723076923076923,0.660528846153846,0.654326923076923,0.738125,0.632692307692308,0.723942307692308
0.798557692307692,0.771682692307692,0.787692307692308,0.673605769230769,0.695576923076923,0.755721153846154,0.603173076923077,0.7825
0.742115384615385,0.705913461538462,0.747211538461538,0.648701923076923,0.621730769230769,0.715961538461538,0.739711538461538,0.741730769230769
0.725961538461538,0.778413461538462,0.739423076923077,0.659567307692308,0.677836538461538,0.729230769230769,0.711057692307692,0.766346153846154
0.771730769230769,0.742355769230769,0.765384615384615,0.715288461538461,0.641875,0.747115384615385,0.693269230769231,0.772211538461538
0.716826923076923,0.689134615384615,0.713173076923077,0.599663461538462,0.628894230769231,0.647211538461538,0.609615384615385,0.684903846153846
0.729519230769231,0.699182692307692,0.700576923076923,0.667548076923077,0.594230769230769,0.723605769230769,0.558653846153846,0.714326923076923
0.775865384615385,0.751634615384615,0.788173076923077,0.660817307692308,0.647788461538462,0.770913461538462,0.636442307692308,0.7725
0.716538461538462,0.693990384615385,0.710673076923077,0.669134615384615,0.555432692307692,0.699663461538461,0.650673076923077,0.739615384615385
